,Product:,Sale Date:,Category:,Quantity:,Total Price:,Total Profit:,Payment Type:,Customer Details:
170,Black Mary Jane Shoes,2025-07-04,Women — Shoes,1,€39.60,€15.40,Credit Card,Location: GalwayGender: FID 7850Age Group: 18-24
171,Black Mary Jane Shoes,2025-07-04,Women — Shoes,1,€39.60,€15.40,Credit Card,Location: GalwayGender: FID 7850Age Group: 18-24
172,Black Skinny Fit Ultra Flex Jeans,2025-07-05,Men — Jeans,1,33.00,13.20,Debit Card,Customer ID: 5112From: DublinGender: Prefer not to sayAge: 35–44
173,Black Skinny Fit Ultra Flex Jeans,2025-07-05,Men — Jeans,1,33.00,13.20,Debit Card,Customer ID: 5112From: DublinGender: Prefer not to sayAge: 35–44
174,Multi Short Sleeve Character T-shirt,2025-07-05,Children — Boys Clothing,1,16.50,8.41,Debit Card,Cust ID: 5203Location: ClareGender: MaleAge Category: 35-44
175,Multi Short Sleeve Character T-shirt,2025-07-05,Children — Boys Clothing,1,16.50,8.41,Debit Card,Cust ID: 5203Location: ClareGender: MaleAge Category: 35-44
176,Marshall Oxford Shirt,05-07-2025,Men — Shirts,2,EUR 126.00,EUR 47.88,Debit Card,ID: 4766Location KerryGender: MAge: 35-44
177,Marshall Oxford Shirt,05-07-2025,Men — Shirts,2,EUR 126.00,EUR 47.88,Debit Card,ID: 4766Location KerryGender: MAge: 35-44
178,Metallic Cross Strap Block Heels,2025-07-05,Men — Shoes,1,€ 65.00,€ 29.25,Credit Card,Cust ID: 5536Location: CorkGender: FemaleAge Group: 25–34
179,Metallic Cross Strap Block Heels,2025-07-05,Men — Shoes,1,€ 65.00,€ 29.25,Credit Card,Cust ID: 5536Location: CorkGender: FemaleAge Group: 25–34
180,Rose Print Prom Dress,2025-10-01,Children — Girls Clothing,2,€74.00,€37.74,Credit Card,ID: 10081Age Range: 35-44From: WaterfordGender: Female
181,Rose Print Prom Dress,2025-10-01,Children — Girls Clothing,2,€74.00,€37.74,Credit Card,ID: 10081Age Range: 35-44From: WaterfordGender: Female
182,Pink Cheque Shirt Dress,01 Oct 2025,Children — Girls Clothing,1,€ 16.50,€ 8.41,Credit Card,Cust ID: 5491Location: DublinGender: MAge Category: 35–44
183,Pink Cheque Shirt Dress,01 Oct 2025,Children — Girls Clothing,1,€ 16.50,€ 8.41,Credit Card,Cust ID: 5491Location: DublinGender: MAge Category: 35–44
184,Blue Puff Sleeve T-shirt Five Pack,01 Oct 2025,Children — Girls Clothing,1,21.50,10.96,Credit Card,ID: 3128Location TipperaryGender: MaleAge Range: 55-64
185,Blue Puff Sleeve T-shirt Five Pack,01 Oct 2025,Children — Girls Clothing,1,21.50,10.96,Credit Card,ID: 3128Location TipperaryGender: MaleAge Range: 55-64
186,White Tie and Shirt Set,01-10-2025,Men —  Shirts,5,175.00,66.50,Debit Card,ID 10944From: CorkGender: FAge Group: 25–34
187,White Tie and Shirt Set,01-10-2025,Men —  Shirts,5,175.00,66.50,Debit Card,ID 10944From: CorkGender: FAge Group: 25–34
188,Pink Cheque Shirt Dress,"Oct 01, 2025",Children — Girls Clothing,1,EUR 14.85,EUR 6.76,Credit Card,Location: CorkGender: MaleAge Range: 35—44Customer ID: 13806
189,Pink Cheque Shirt Dress,"Oct 01, 2025",Children — Girls Clothing,1,EUR 14.85,EUR 6.76,Credit Card,Location: CorkGender: MaleAge Range: 35—44Customer ID: 13806
190,Camp Stool,2025-10-01,Homeware  — Design,7,€115.50,€46.20,Credit Card,Customer ID: 3041Location WestmeathGender: MaleAge: 35-44
191,Camp Stool,2025-10-01,Homeware  — Design,7,€115.50,€46.20,Credit Card,Customer ID: 3041Location WestmeathGender: MaleAge: 35-44
192,Chevron Pattern Towering Heels,01-10-2025,Men — Shoes,1,€57.00,€25.65,Credit Card,Cust ID: 14281Location MeathGender: MaleAge Category: 25–34
193,Chevron Pattern Towering Heels,01-10-2025,Men — Shoes,1,€57.00,€25.65,Credit Card,Cust ID: 14281Location MeathGender: MaleAge Category: 25–34
194,Navy Suede Loafers,2025-10-01,Men — Shoes,1,35.00,15.75,Credit Card,Customer ID: 16475Location: DublinGender: FemaleAge Group: 35—44
195,Navy Suede Loafers,2025-10-01,Men — Shoes,1,35.00,15.75,Credit Card,Customer ID: 16475Location: DublinGender: FemaleAge Group: 35—44
196,Mola Headlamp,2025-10-02,Homeware — Design,2,€86.00,€34.40,Credit Card,Cust ID: 10537From: DublinGender: Prefer not to sayAge: 45-54
197,Mola Headlamp,2025-10-02,Homeware — Design,2,€86.00,€34.40,Credit Card,Cust ID: 10537From: DublinGender: Prefer not to sayAge: 45-54
198,Grey Marl Panda Face Crew,2025-10-02,Children — Boys Clothing,1,11.50,5.87,Voucher,ID 15562City: CorkGender: MaleAge Range: 55—64
199,Grey Marl Panda Face Crew,2025-10-02,Children — Boys Clothing,1,11.50,5.87,Voucher,ID 15562City: CorkGender: MaleAge Range: 55—64
200,Mola Headlamp,2025-10-02,Homeware — Design,2,86.00,34.40,Credit Card,Location: KildareAge: 35-44ID: 9566Gender: F
201,Mola Headlamp,2025-10-02,Homeware — Design,2,86.00,34.40,Credit Card,Location: KildareAge: 35-44ID: 9566Gender: F
202,Lilac/Mint Long Sleeve Shirts,02 Oct 2025,Children — Girls Clothing,2,EUR 52.00,EUR 26.52,Debit Card,Customer ID: 8291Location: KerryGender: MaleAge Group: 45-54
203,Lilac/Mint Long Sleeve Shirts,02 Oct 2025,Children — Girls Clothing,2,EUR 52.00,EUR 26.52,Debit Card,Customer ID: 8291Location: KerryGender: MaleAge Group: 45-54
204,Fluro Shorts Two Pack,02-10-2025,Children — Boys Clothing,4,€70.00,€35.70,Credit Card,ID 12591Location: DublinGender: FemaleAge Category: 35-44
205,Fluro Shorts Two Pack,02-10-2025,Children — Boys Clothing,4,€70.00,€35.70,Credit Card,ID 12591Location: DublinGender: FemaleAge Category: 35-44
206,Gertrude Cardigan,02-10-2025,Women — Tops,1,€21.60,€12.00,Credit Card,Cust ID: 13537City: DublinGender: FemaleAge Group: 35-44
207,Gertrude Cardigan,02-10-2025,Women — Tops,1,€21.60,€12.00,Credit Card,Cust ID: 13537City: DublinGender: FemaleAge Group: 35-44
208,Blue Floral Embroidered Mac,"Oct 02, 2025",Children — Girls Clothing,1,€31.50,€14.35,Credit Card,ID 5359Location OffalyGender: FemaleAge Category: 25-34
209,Blue Floral Embroidered Mac,"Oct 02, 2025",Children — Girls Clothing,1,€31.50,€14.35,Credit Card,ID 5359Location OffalyGender: FemaleAge Category: 25-34
210,Blue Puff Sleeve T-shirt Five Pack,"Oct 03, 2025",Children — Girls Clothing,4,€86.00,€43.86,Credit Card,ID 9759From: LimerickGender: FemaleAge Group: 45-54
211,Blue Puff Sleeve T-shirt Five Pack,"Oct 03, 2025",Children — Girls Clothing,4,€86.00,€43.86,Credit Card,ID 9759From: LimerickGender: FemaleAge Group: 45-54
212,Grey Marl Panda Face Crew,2025-10-03,Children — Boys Clothing,1,11.50,5.87,Credit Card,Age: 45-54ID: 4877Gender: FemaleCity: Dublin
213,Grey Marl Panda Face Crew,2025-10-03,Children — Boys Clothing,1,11.50,5.87,Credit Card,Age: 45-54ID: 4877Gender: FemaleCity: Dublin
214,Lilac/Mint Long Sleeve Shirts,2025-10-03,Children — Girls Clothing,1,26.00,13.26,Debit Card,ID: 10162From: DublinGender: FemaleAge Group: 35-44
215,Lilac/Mint Long Sleeve Shirts,2025-10-03,Children — Girls Clothing,1,26.00,13.26,Debit Card,ID: 10162From: DublinGender: FemaleAge Group: 35-44
216,Black Skinny Fit Ultra Flex Jeans,2025-10-03,Men — Jeans,1,€ 33.00,€ 13.20,Debit Card,Cust ID: 18681City: LimerickGender: MaleAge Range: 25-34
217,Black Skinny Fit Ultra Flex Jeans,2025-10-03,Men — Jeans,1,€ 33.00,€ 13.20,Debit Card,Cust ID: 18681City: LimerickGender: MaleAge Range: 25-34
218,Pink Cheque Shirt Dress,2025-10-03,Children — Girls Clothing,1,€16.50,€8.41,Debit Card,Cust ID: 9891Age Category: 35–44Gender: MaleCity: Kerry
219,Pink Cheque Shirt Dress,2025-10-03,Children — Girls Clothing,1,€16.50,€8.41,Debit Card,Cust ID: 9891Age Category: 35–44Gender: MaleCity: Kerry
220,Ayres Chambray Top,"Oct 03, 2025",Women — Tops,1,56.70,31.50,PayPal,ID 2537City: DublinGender: Prefer not to sayAge Group: 18–24
221,Ayres Chambray Top,"Oct 03, 2025",Women — Tops,1,56.70,31.50,PayPal,ID 2537City: DublinGender: Prefer not to sayAge Group: 18–24
222,Marshall Oxford Shirt,2025-10-03,Men  — Shirts,1,€63.00,€23.94,Debit Card,ID 6353Location TipperaryGender: FemaleAge: 18—24
223,Marshall Oxford Shirt,2025-10-03,Men  — Shirts,1,€63.00,€23.94,Debit Card,ID 6353Location TipperaryGender: FemaleAge: 18—24
224,Leather Court Shoes,03 Oct 2025,Women — Shoes,3,99.90,38.85,Debit Card,ID 8250From: LaoisGender: MaleAge Range: 25-34
225,Leather Court Shoes,03 Oct 2025,Women — Shoes,3,99.90,38.85,Debit Card,ID 8250From: LaoisGender: MaleAge Range: 25-34
226,Black Mary Jane Shoes,2025-10-03,Men — Shoes,-1,44.00,19.80,Debit Card,Cust ID: 18303From: WexfordGender: FemaleAge Group: 35–44
227,Black Mary Jane Shoes,2025-10-03,Men — Shoes,-1,44.00,19.80,Debit Card,Cust ID: 18303From: WexfordGender: FemaleAge Group: 35–44
228,Tan Leather Woven Slingbacks,04 Oct 2025,Men — Shoes,1,€ 43.00,€ 19.35,PayPal,ID 9603City: LimerickGender: MaleAge: 25-34
229,Tan Leather Woven Slingbacks,04 Oct 2025,Men — Shoes,1,€ 43.00,€ 19.35,PayPal,ID 9603City: LimerickGender: MaleAge: 25-34
230,Harriet Chambray Top,"Oct 04, 2025",Women — Tops,1,€ 31.50,€ 17.50,Credit Card,Age Range: 25-34Gender: FemaleID: 14437Location Dublin
231,Harriet Chambray Top,"Oct 04, 2025",Women — Tops,1,€ 31.50,€ 17.50,Credit Card,Age Range: 25-34Gender: FemaleID: 14437Location Dublin
232,White Short Sleeve Oxford Shirt,"Oct 04, 2025",Men — Shirts,1,€ 47.70,€ 14.84,Debit Card,Gender: FemaleAge: 35-44ID 1550Location Louth
233,White Short Sleeve Oxford Shirt,"Oct 04, 2025",Men — Shirts,1,€ 47.70,€ 14.84,Debit Card,Gender: FemaleAge: 35-44ID 1550Location Louth
234,Blue Stripe Snuggle Fit Pyjamas,2025-10-04,Children  —  Boys Clothing,4,€74.00,€37.74,Credit Card,ID 14619Location: DublinGender: FemaleAge Category: 25-34
235,Blue Stripe Snuggle Fit Pyjamas,2025-10-04,Children  —  Boys Clothing,4,€74.00,€37.74,Credit Card,ID 14619Location: DublinGender: FemaleAge Category: 25-34
236,Rose Gold Two Tier Drainer,2025-10-04,Homeware — Design,1,€ 31.00,€ 12.40,Credit Card,ID: 1703From: DublinGender: FemaleAge Group: None
237,Rose Gold Two Tier Drainer,2025-10-04,Homeware — Design,1,€ 31.00,€ 12.40,Credit Card,ID: 1703From: DublinGender: FemaleAge Group: None
238,Black Single Cuff Shirt,2025-10-05,Men — Shirts,2,84.00,31.92,Debit Card,Age Range: 55-64Gender: MaleID 12797Location: Galway
239,Black Single Cuff Shirt,2025-10-05,Men — Shirts,2,84.00,31.92,Debit Card,Age Range: 55-64Gender: MaleID 12797Location: Galway
240,Blue Puff Sleeve T–shirt Five Pack,2025-01-08,Children — Girls Clothing,3,€64.50,€32.90,PayPal,ID 5477Location CorkGender: FemaleAge Category: 18–24
241,Blue Puff Sleeve T–shirt Five Pack,2025-01-08,Children — Girls Clothing,3,€64.50,€32.90,PayPal,ID 5477Location CorkGender: FemaleAge Category: 18–24
242,Grey Marl Panda Face Crew,2025-01-09,Children — Boys Clothing,3,31.05,14.14,CC,ID: 15675Location: ClareGender: FemaleAge Category: 55-64
243,Grey Marl Panda Face Crew,2025-01-09,Children — Boys Clothing,3,31.05,14.14,CC,ID: 15675Location: ClareGender: FemaleAge Category: 55-64
244,Rose Print Prom Dress,09-01-2025,Children — Girls Clothing,2,EUR 74.00,EUR 37.74,CC,ID: 10562Location DublinGender: FAge Group: 18-24
245,Rose Print Prom Dress,09-01-2025,Children — Girls Clothing,2,EUR 74.00,EUR 37.74,CC,ID: 10562Location DublinGender: FAge Group: 18-24
246,Navy Crew and Jogger Set,2025-01-09,Children —  Boys Clothing,1,€17.50,€8.93,Debit Card,ID 11744City: DublinGender: FemaleAge Group: 25–34
247,Navy Crew and Jogger Set,2025-01-09,Children —  Boys Clothing,1,€17.50,€8.93,Debit Card,ID 11744City: DublinGender: FemaleAge Group: 25–34
248,Navy Jersey Joggers,"Jan 09, 2025",Men — Trousers,1,24.00,11.76,Voucher,Cust ID: 7094Location: LouthGender: FemaleAge Category: 35-44
249,Navy Jersey Joggers,"Jan 09, 2025",Men — Trousers,1,24.00,11.76,Voucher,Cust ID: 7094Location: LouthGender: FemaleAge Category: 35-44
250,Mid Blue Straight Fit Jeans,2025-01-09,Men —  Jeans,1,€ 38.00,€ 15.20,Credit Card,Cust ID: 11828Location DublinGender: FAge: 55-64
251,Mid Blue Straight Fit Jeans,2025-01-09,Men —  Jeans,1,€ 38.00,€ 15.20,Credit Card,Cust ID: 11828Location DublinGender: FAge: 55-64
252,Black Signature Point Court Shoes,2025-01-10,Men — Shoes,1,€39.60,€15.40,Debit Card,ID: 9991City: WexfordGender: FemaleAge: 35–44
253,Black Signature Point Court Shoes,2025-01-10,Men — Shoes,1,€39.60,€15.40,Debit Card,ID: 9991City: WexfordGender: FemaleAge: 35–44
254,Black Single Cuff Shirt,2025-01-10,Men — Shirts,2,€84.00,€31.92,PayPal,ID 9716From: KildareGender: MaleAge Category: 18—24
255,Black Single Cuff Shirt,2025-01-10,Men — Shirts,2,€84.00,€31.92,PayPal,ID 9716From: KildareGender: MaleAge Category: 18—24
256,Pink Cheque Shirt Dress,10 Jan 2025,Children —  Girls Clothing,1,€14.85,€6.76,Debit Card,Cust ID: 5586Gender: MaleCity: DublinAge: 25-34
257,Pink Cheque Shirt Dress,10 Jan 2025,Children —  Girls Clothing,1,€14.85,€6.76,Debit Card,Cust ID: 5586Gender: MaleCity: DublinAge: 25-34
258,White Tie and Shirt Set,2025-01-10,Men — Shirts,4,€ 140.00,€ 53.20,Credit Card,Gender: MaleCustomer ID: 16100Location: ClareAge Range: 25—34
259,White Tie and Shirt Set,2025-01-10,Men — Shirts,4,€ 140.00,€ 53.20,Credit Card,Gender: MaleCustomer ID: 16100Location: ClareAge Range: 25—34
260,Fancy Ballerina Shoes,2025-01-10,Men — Shoes,1,€43.00,€19.35,Credit Card,Location MonaghanID: 7919Age Group: 25-34Gender: M
261,Fancy Ballerina Shoes,2025-01-10,Men — Shoes,1,€43.00,€19.35,Credit Card,Location MonaghanID: 7919Age Group: 25-34Gender: M
262,Woodel Wall Mirror,10 Jan 2025,Homeware — Design,1,€ 66.00,€ 26.40,Credit Card,ID 13194Location: LimerickGender: FemaleAge: 45—54
263,Woodel Wall Mirror,10 Jan 2025,Homeware — Design,1,€ 66.00,€ 26.40,Credit Card,ID 13194Location: LimerickGender: FemaleAge: 45—54
264,Metallic Cross Strap Block Heels,2025-01-11,Men — Shoes,1,€ 65.00,€ 29.25,Credit Card,Customer ID: 10953City: LimerickGender: MaleAge Range: 55-64
265,Metallic Cross Strap Block Heels,2025-01-11,Men — Shoes,1,€ 65.00,€ 29.25,Credit Card,Customer ID: 10953City: LimerickGender: MaleAge Range: 55-64
266,Black Skinny Fit Jeans,2025-01-11,Men — Jeans,1,46.00,18.40,Credit Card,ID 10937Location DonegalGender: FemaleAge Group: 55–64
267,Black Skinny Fit Jeans,2025-01-11,Men — Jeans,1,46.00,18.40,Credit Card,ID 10937Location DonegalGender: FemaleAge Group: 55–64
268,Blue Puff Sleeve T-shirt Five Pack,11 Jan 2025,Children — Girls Clothing,2,43.00,21.93,Credit Card,ID 5291From: MonaghanGender: FemaleAge Range: 25—34
269,Blue Puff Sleeve T-shirt Five Pack,11 Jan 2025,Children — Girls Clothing,2,43.00,21.93,Credit Card,ID 5291From: MonaghanGender: FemaleAge Range: 25—34
270,Pink Slim Fit Double Cuff Shirt,2025-01-11,Men — Shirts,-1,€ 29.00,€ 11.02,Credit Card,Gender: MAge Group: 25-34City: DublinCustomer ID: 15287
271,Pink Slim Fit Double Cuff Shirt,2025-01-11,Men — Shirts,-1,€ 29.00,€ 11.02,Credit Card,Gender: MAge Group: 25-34City: DublinCustomer ID: 15287
272,Set of 3 Animal Canvas Prints,2025-01-11,Homeware — Design,1,EUR 23.50,EUR 9.40,Credit Card,Cust ID: 6134Location KerryGender: FAge: 45—54
273,Set of 3 Animal Canvas Prints,2025-01-11,Homeware — Design,1,EUR 23.50,EUR 9.40,Credit Card,Cust ID: 6134Location KerryGender: FAge: 45—54
274,Black Loose Fit Jeans,2025-01-11,Men — Jeans,1,EUR 29.00,EUR 11.60,Debit Card,ID: 14687City: TipperaryGender: MaleAge Category: 25-34
275,Black Loose Fit Jeans,2025-01-11,Men — Jeans,1,EUR 29.00,EUR 11.60,Debit Card,ID: 14687City: TipperaryGender: MaleAge Category: 25-34
276,Mola Headlamp,2025-01-11,Homeware — Design,1,43.00,17.20,Credit Card,Customer ID: 6358Location GalwayGender: FAge: 25-34
277,Mola Headlamp,2025-01-11,Homeware — Design,1,43.00,17.20,Credit Card,Customer ID: 6358Location GalwayGender: FAge: 25-34
278,White Colour Block T-Shirt,2025-01-12,Children — Boys Clothing,3,€ 67.50,€ 34.42,Credit Card,ID: 5006City: KildareGender: MaleAge: 18-24
279,White Colour Block T-Shirt,2025-01-12,Children — Boys Clothing,3,€ 67.50,€ 34.42,Credit Card,ID: 5006City: KildareGender: MaleAge: 18-24
280,Whitney Pullover,2025-01-12,Women — Tops,3,€ 148.50,€ 82.50,PayPal,ID: 4137Location GalwayGender: FAge Range: 35-44
281,Whitney Pullover,2025-01-12,Women — Tops,3,€ 148.50,€ 82.50,PayPal,ID: 4137Location GalwayGender: FAge Range: 35-44
282,Light Blue Slim Fit Short Sleeve Stretch Shirt,2025-01-12,Men  — Shirts,1,23.50,8.93,Debit  Card,ID 8756Location DonegalGender: MAge Group: 65+
283,Light Blue Slim Fit Short Sleeve Stretch Shirt,2025-01-12,Men  — Shirts,1,23.50,8.93,Debit  Card,ID 8756Location DonegalGender: MAge Group: 65+
284,Rose Gold Two Tier Drainer,12 Jan 2025,Homeware — Design,2,€62.00,€24.80,CC,Customer ID: 1969City: DublinGender: MAge: 25-34
285,Rose Gold Two Tier Drainer,12 Jan 2025,Homeware — Design,2,€62.00,€24.80,CC,Customer ID: 1969City: DublinGender: MAge: 25-34
286,Grey Marl Panda Face Crew,2025-01-12,Children — Boys Clothing,3,EUR 34.50,EUR 17.59,Credit Card,ID: 14681City: DublinGender: MAge Category: 65+
287,Grey Marl Panda Face Crew,2025-01-12,Children — Boys Clothing,3,EUR 34.50,EUR 17.59,Credit Card,ID: 14681City: DublinGender: MAge Category: 65+
288,Black Skinny Fit Ultra Flex Jeans,12-01-2025,Men — Jeans,1,33.00,13.20,CC,Customer ID: 1147From: GalwayGender: MAge Group: 25–34
289,Black Skinny Fit Ultra Flex Jeans,12-01-2025,Men — Jeans,1,33.00,13.20,CC,Customer ID: 1147From: GalwayGender: MAge Group: 25–34
290,Navy Crew and Jogger Set,2025-01-12,Children —  Boys Clothing,3,€52.50,€26.77,Credit Card,Age: 45-54City: DublinCust ID: 14291Gender: Male
291,Navy Crew and Jogger Set,2025-01-12,Children —  Boys Clothing,3,€52.50,€26.77,Credit Card,Age: 45-54City: DublinCust ID: 14291Gender: Male
292,Hawaiian Print Sun Safe Two Piece,2025-01-13,Children — Girls Clothing,1,€ 17.50,€ 8.93,Credit  Card,Customer ID: 6762Gender: MaleAge: 35-44Location: Offaly
293,Hawaiian Print Sun Safe Two Piece,2025-01-13,Children — Girls Clothing,1,€ 17.50,€ 8.93,Credit  Card,Customer ID: 6762Gender: MaleAge: 35-44Location: Offaly
294,Black Cigarette Trousers,13-01-2025,Men — Trousers,2,48.00,23.52,Credit Card,Cust ID: 18150From: LongfordGender: MAge: None
295,Black Cigarette Trousers,13-01-2025,Men — Trousers,2,48.00,23.52,Credit Card,Cust ID: 18150From: LongfordGender: MAge: None
296,Multi Floral Print Short Dress,2025-01-13,Women — Dresses,1,31.00,15.50,Debit Card,ID 3789City: DublinGender: MAge Category: 35-44
297,Multi Floral Print Short Dress,2025-01-13,Women — Dresses,1,31.00,15.50,Debit Card,ID 3789City: DublinGender: MAge Category: 35-44
298,Black Single Cuff Shirt,2025-01-13,Men — Shirts,3,€ 126.00,€ 47.88,PayPal,Customer ID: 5875Location: KildareGender: FemaleAge Category: 25–34
299,Black Single Cuff Shirt,2025-01-13,Men — Shirts,3,€ 126.00,€ 47.88,PayPal,Customer ID: 5875Location: KildareGender: FemaleAge Category: 25–34
300,Double Wall Mug,2025-01-13,Homeware  — Design,1,11.25,3.75,Credit Card,Customer ID: 13603Location: WexfordGender: MAge Group: 45-54
301,Double Wall Mug,2025-01-13,Homeware  — Design,1,11.25,3.75,Credit Card,Customer ID: 13603Location: WexfordGender: MAge Group: 45-54
302,White Polo Two Pack,2025-01-13,Children — Girls Clothing,1,EUR 7.50,EUR 3.83,Debit Card,Gender: MaleLocation: CorkCustomer ID: 4484Age: 25-34
303,White Polo Two Pack,2025-01-13,Children — Girls Clothing,1,EUR 7.50,EUR 3.83,Debit Card,Gender: MaleLocation: CorkCustomer ID: 4484Age: 25-34
304,Navy Chino Trousers,2025-01-13,Men — Trousers,2,€72.00,€35.28,Debit Card,ID 5837Location CavanGender: FAge Range: 35—44
305,Navy Chino Trousers,2025-01-13,Men — Trousers,2,€72.00,€35.28,Debit Card,ID 5837Location CavanGender: FAge Range: 35—44
306,White Colour Block T-Shirt,2025-01-14,Children — Boys Clothing,3,€67.50,€34.42,Credit Card,ID 16034Location DublinGender: MaleAge Group: 25-34
307,White Colour Block T-Shirt,2025-01-14,Children — Boys Clothing,3,€67.50,€34.42,Credit Card,ID 16034Location DublinGender: MaleAge Group: 25-34
